pos,cat,season,weeks_listed,out_weeks,missed_this,played_next,missed_next,same_cat_next,same_cat_out_next,dppg_next
RB,illness,2021,1,0,1,True,3.0,False,False,-1.2348214285714256
RB,knee,2021,4,3,4,True,2.0,False,False,-4.348205128205134
WR,foot,2021,1,0,3,True,2.0,False,False,-2.796666666666665
RB,ankle,2021,3,1,9,True,0.0,False,False,-6.291176470588235
RB,calf,2021,1,0,9,True,0.0,False,False,-6.291176470588235
RB,hand,2021,1,0,9,True,0.0,False,False,-6.291176470588235
WR,hip,2021,1,0,3,False,11.0,False,False,
WR,knee,2021,4,3,3,False,11.0,True,True,
WR,ribs,2021,1,0,3,False,11.0,False,False,
WR,foot,2021,1,0,6,True,5.0,False,False,1.331060606060606
WR,quad,2021,3,0,6,True,5.0,False,False,1.331060606060606
RB,hip,2021,2,0,4,True,0.0,False,False,4.42579185520362
RB,quad,2021,3,1,4,True,0.0,False,False,4.42579185520362
TE,hamstring,2021,1,0,0,True,0.0,False,False,-0.40000000000000124
WR,back,2021,1,0,6,True,0.0,False,False,-0.7572192513368972
WR,hamstring,2021,1,1,6,True,0.0,False,False,-0.7572192513368972
WR,ankle,2021,1,0,0,True,2.0,False,False,1.7125490196078452
WR,illness,2021,1,0,0,True,2.0,True,False,1.7125490196078452
WR,ankle,2021,3,3,4,True,4.0,False,False,-3.2615384615384624
RB,illness,2021,2,0,6,True,2.0,False,False,-5.883636363636363
WR,ankle,2021,1,1,3,True,4.0,False,False,-8.742087912087912
WR,shoulder,2021,1,0,3,True,4.0,False,False,-8.742087912087912
WR,quad,2021,1,0,1,True,0.0,False,False,-4.175808823529412
RB,groin,2021,1,0,3,True,2.0,False,False,-2.7504761904761916
RB,quad,2021,3,1,3,True,2.0,False,False,-2.7504761904761916
WR,shoulder,2021,2,0,3,True,2.0,True,True,1.574761904761905
RB,ankle,2021,1,1,5,True,4.0,False,False,-6.48397435897436
RB,ribs,2021,1,1,5,True,4.0,False,False,-6.48397435897436
RB,shoulder,2021,2,0,5,True,4.0,False,False,-6.48397435897436
RB,calf,2021,3,2,7,False,12.0,False,False,
RB,hamstring,2021,2,1,7,False,12.0,False,False,
WR,hamstring,2021,1,1,7,True,7.0,False,False,-3.339999999999999
WR,ribs,2021,1,1,7,True,7.0,False,False,-3.339999999999999
WR,shoulder,2021,1,0,7,True,7.0,True,True,-3.339999999999999
RB,calf,2021,2,2,3,True,0.0,False,False,1.3382352941176485
QB,ankle,2021,4,1,5,True,5.0,False,False,-0.9916666666666671
QB,back,2021,1,0,5,True,5.0,False,False,-0.9916666666666671
QB,illness,2021,2,0,5,True,5.0,True,False,-0.9916666666666671
WR,hamstring,2021,2,0,0,True,0.0,False,False,-2.258823529411762
RB,ankle,2021,6,4,4,True,1.0,False,False,6.838461538461541
RB,knee,2021,2,0,4,True,1.0,False,False,6.838461538461541
RB,shoulder,2021,1,0,0,True,7.0,False,False,-6.468823529411765
QB,shoulder,2021,1,1,3,True,5.0,False,False,-2.8030952380952385
WR,illness,2021,1,0,10,False,15.0,False,False,
QB,concussion,2021,1,0,5,False,11.0,False,False,
WR,quad,2021,2,0,1,True,3.0,False,False,1.4848214285714292
WR,illness,2021,1,1,9,False,17.0,False,False,
WR,hamstring,2021,2,1,4,False,13.0,False,False,
WR,knee,2021,1,1,1,True,0.0,False,False,-6.80183823529412
QB,ankle,2021,4,0,3,True,6.0,False,False,-3.5324675324675354
TE,hand,2021,1,0,5,True,0.0,False,False,0.8563725490196052
TE,knee,2021,3,0,5,True,0.0,False,False,0.8563725490196052
RB,ankle,2021,1,1,5,True,0.0,False,False,3.009803921568624
RB,hand,2021,2,2,5,True,0.0,False,False,3.009803921568624
RB,foot,2021,3,0,2,True,1.0,False,False,5.166250000000002
WR,hamstring,2021,2,0,9,False,13.0,False,False,
WR,illness,2021,1,0,9,False,13.0,False,False,
RB,concussion,2021,1,0,2,True,6.0,False,False,-6.743030303030302
RB,hamstring,2021,4,0,2,True,6.0,True,False,-6.743030303030302
RB,neck,2021,1,0,2,True,6.0,False,False,-6.743030303030302
RB,ribs,2021,1,0,2,True,6.0,False,False,-6.743030303030302
WR,hamstring,2021,1,0,0,True,0.0,False,False,0.9117647058823568
WR,ankle,2021,2,0,1,True,5.0,False,False,-1.4250000000000007
WR,illness,2021,2,0,1,True,5.0,True,False,-1.4250000000000007
WR,quad,2021,2,0,1,True,5.0,False,False,-1.4250000000000007
RB,quad,2021,1,0,5,True,7.0,False,False,-6.2666666666666675
RB,ribs,2021,2,0,5,True,7.0,False,False,-6.2666666666666675
WR,hamstring,2021,1,1,4,True,0.0,False,False,3.8031674208144803
WR,knee,2021,1,0,4,True,0.0,False,False,3.8031674208144803
WR,ribs,2021,1,1,4,True,0.0,False,False,3.8031674208144803
RB,knee,2021,1,1,4,True,1.0,False,False,-4.167788461538462
TE,hand,2021,2,2,2,True,2.0,False,False,-1.9933333333333358
RB,ankle,2021,3,0,2,True,0.0,False,False,5.198039215686272
RB,ribs,2021,1,0,2,True,0.0,False,False,5.198039215686272
RB,toe,2021,1,1,2,True,0.0,False,False,5.198039215686272
QB,neck,2021,3,3,6,True,1.0,False,False,2.293636363636365
WR,calf,2021,1,0,1,True,4.0,False,False,-8.584519230769232
WR,groin,2021,2,1,1,True,4.0,False,False,-8.584519230769232
RB,foot,2021,4,0,3,True,6.0,False,False,-4.308441558441558
QB,illness,2021,1,0,10,False,12.0,False,False,
WR,hamstring,2021,1,0,2,True,1.0,False,False,-2.010833333333334
WR,ankle,2021,1,0,2,True,2.0,True,False,3.046666666666665
QB,hand,2021,1,0,4,True,4.0,False,False,4.46153846153846
QB,ribs,2021,2,1,4,True,4.0,False,False,4.46153846153846
RB,knee,2021,1,0,0,True,6.0,False,False,-9.945454545454545
WR,groin,2021,4,1,4,True,0.0,False,False,1.363800904977376
RB,concussion,2021,1,0,4,True,4.0,False,False,-2.8999999999999995
WR,ankle,2021,1,0,0,True,1.0,False,False,-0.4930147058823522
RB,groin,2021,7,0,4,True,3.0,False,False,-2.666483516483515
RB,shoulder,2021,4,3,4,True,3.0,True,True,-2.666483516483515
WR,back,2021,2,0,0,True,6.0,False,False,-4.049197860962568
WR,groin,2021,3,0,0,True,6.0,False,False,-4.049197860962568
WR,hamstring,2021,1,0,2,True,2.0,False,False,-4.2040000000000015
WR,toe,2021,1,1,2,True,2.0,False,False,-4.2040000000000015
RB,shin,2021,4,0,1,True,2.0,False,False,-3.633749999999999
RB,toe,2021,1,0,1,True,2.0,False,False,-3.633749999999999
WR,ankle,2021,1,0,1,True,0.0,False,False,3.351102941176471
WR,concussion,2021,1,0,1,True,0.0,False,False,3.351102941176471
RB,illness,2021,1,0,7,True,7.0,False,False,-2.5299999999999994
RB,knee,2021,1,0,7,True,7.0,False,False,-2.5299999999999994
RB,shoulder,2021,2,1,7,True,7.0,False,False,-2.5299999999999994
QB,ankle,2021,1,0,2,True,2.0,False,False,4.591999999999999
WR,ankle,2021,1,0,3,True,3.0,True,False,0.1285714285714299
WR,shoulder,2021,2,1,3,True,3.0,False,False,0.1285714285714299
QB,other,2021,1,0,1,True,1.0,False,False,1.2787499999999987
WR,groin,2021,1,0,5,False,11.0,False,False,
TE,hand,2021,2,0,9,True,8.0,False,False,-3.9972222222222227
TE,illness,2021,1,0,9,True,8.0,False,False,-3.9972222222222227
RB,concussion,2021,2,2,6,False,12.0,False,False,
RB,knee,2021,2,1,6,False,12.0,True,True,
RB,ribs,2021,3,0,6,False,12.0,False,False,
RB,shoulder,2021,2,0,6,False,12.0,False,False,
RB,concussion,2021,1,0,5,True,0.0,False,False,4.930882352941177
RB,illness,2021,1,1,5,True,0.0,False,False,4.930882352941177
RB,knee,2021,1,0,5,True,0.0,False,False,4.930882352941177
TE,concussion,2021,1,1,1,True,2.0,True,True,0.3987500000000015
WR,ankle,2021,3,1,8,True,8.0,False,False,-2.7288888888888883
WR,core,2021,3,1,8,True,8.0,False,False,-2.7288888888888883
WR,quad,2021,1,0,8,True,8.0,False,False,-2.7288888888888883
WR,shoulder,2021,2,2,8,True,8.0,False,False,-2.7288888888888883
RB,ankle,2021,1,1,3,True,1.0,True,False,-3.3678571428571438
WR,ankle,2021,3,1,3,True,9.0,False,False,2.944642857142858
WR,neck,2021,1,0,3,True,9.0,False,False,2.944642857142858
QB,ankle,2021,2,0,5,True,2.0,False,False,9.515333333333333
QB,ribs,2021,2,1,5,True,2.0,False,False,9.515333333333333
TE,hamstring,2021,1,0,0,True,7.0,True,True,-3.092941176470588
WR,concussion,2021,1,1,6,True,3.0,False,False,-6.407142857142857
WR,quad,2021,1,0,6,True,3.0,False,False,-6.407142857142857
RB,knee,2021,2,0,0,False,13.0,False,False,
QB,knee,2021,1,1,11,False,15.0,False,False,
QB,knee,2021,4,2,4,True,8.0,True,True,-0.6904273504273508
QB,shoulder,2022,2,2,5,False,17.0,False,False,
QB,concussion,2022,3,2,8,True,2.0,False,False,4.1644444444444435
WR,knee,2022,11,1,7,True,9.0,False,False,-2.490000000000001
WR,ankle,2022,1,1,4,True,8.0,False,False,-4.406837606837607
WR,illness,2022,1,0,4,True,8.0,False,False,-4.406837606837607
QB,concussion,2022,1,1,2,True,2.0,False,False,2.075999999999997
QB,hamstring,2022,1,0,2,True,2.0,False,False,2.075999999999997
WR,hamstring,2022,2,0,1,False,13.0,False,False,
QB,ankle,2022,5,2,5,True,8.0,True,True,-4.543333333333333
TE,calf,2022,1,0,7,False,10.0,False,False,
TE,knee,2022,2,2,7,False,10.0,True,False,
WR,groin,2022,2,1,4,True,7.0,False,False,-5.538461538461538
WR,hand,2022,1,0,4,True,7.0,False,False,-5.538461538461538
WR,knee,2022,2,0,4,True,7.0,True,False,-5.538461538461538
WR,shoulder,2022,1,0,4,True,7.0,False,False,-5.538461538461538
WR,hamstring,2022,9,5,7,True,4.0,False,False,5.82769230769231
RB,foot,2022,1,0,4,True,2.0,False,False,-6.796410256410255
WR,hamstring,2022,1,0,8,True,0.0,False,False,-3.7712418300653567
WR,knee,2022,2,1,8,True,0.0,False,False,-3.7712418300653567
RB,knee,2022,1,0,4,True,5.0,False,False,-9.28653846153846
WR,calf,2022,4,3,4,True,1.0,False,False,-0.396634615384615
WR,hand,2022,3,0,4,True,1.0,False,False,-0.396634615384615
QB,foot,2022,5,5,6,False,10.0,False,False,
RB,shoulder,2022,1,0,0,True,5.0,False,False,-4.60529411764706
WR,core,2022,1,0,0,True,0.0,False,False,-4.564705882352943
WR,illness,2022,1,0,0,True,0.0,True,False,-4.564705882352943
WR,ankle,2022,7,4,8,False,17.0,False,False,
WR,calf,2022,1,0,2,True,0.0,False,False,1.1223529411764712
WR,ankle,2022,1,0,7,True,2.0,False,False,-4.3566666666666665
WR,other,2022,1,0,0,True,2.0,True,True,1.154901960784315
WR,concussion,2022,3,3,5,True,4.0,True,True,-3.130769230769231
WR,knee,2022,3,1,5,True,4.0,True,False,-3.130769230769231
TE,hamstring,2022,3,1,9,True,5.0,True,True,-1.166666666666666
RB,knee,2022,2,0,1,True,2.0,True,False,7.352916666666662
WR,illness,2022,1,0,0,True,0.0,False,False,-6.152941176470589
RB,neck,2022,1,0,7,False,13.0,False,False,
WR,hamstring,2022,2,0,1,True,0.0,True,False,-3.331617647058824
WR,hand,2022,2,1,1,True,0.0,False,False,-3.331617647058824
WR,shin,2022,1,0,1,True,0.0,False,False,-3.331617647058824
WR,foot,2022,1,0,2,True,2.0,False,False,-3.219999999999997
WR,hip,2022,2,1,2,True,2.0,False,False,-3.219999999999997
WR,illness,2022,1,0,0,True,0.0,False,False,-1.105882352941177
RB,neck,2022,3,3,9,False,17.0,False,False,
RB,hip,2022,1,0,1,True,0.0,False,False,-5.707205882352939
WR,groin,2022,1,0,1,True,9.0,False,False,4.343750000000001
WR,hip,2022,1,0,1,True,9.0,False,False,4.343750000000001
QB,hand,2022,1,1,9,False,16.0,False,False,
WR,hand,2022,1,0,1,True,0.0,False,False,-2.0266176470588224
WR,quad,2022,1,0,0,True,1.0,False,False,3.993014705882352
RB,knee,2022,3,0,2,True,0.0,False,False,-2.1219607843137265
QB,hand,2022,5,4,5,True,0.0,False,False,4.087647058823528
TE,knee,2022,1,0,1,True,4.0,True,True,2.7293269230769237
TE,ankle,2022,1,0,1,True,2.0,False,False,-2.2666666666666666
TE,knee,2022,1,0,1,True,2.0,False,False,-2.2666666666666666
TE,other,2022,1,0,1,True,2.0,False,False,-2.2666666666666666
QB,ankle,2022,2,1,11,False,12.0,False,False,
RB,quad,2022,1,0,0,True,1.0,False,False,3.9240441176470604
TE,groin,2022,2,0,2,True,1.0,True,False,-0.48541666666666927
TE,back,2022,1,0,1,True,1.0,False,False,-0.33000000000000007
TE,ribs,2022,1,0,1,True,1.0,True,False,-0.33000000000000007
WR,concussion,2022,1,0,2,True,4.0,False,False,-6.402051282051282
WR,ankle,2022,5,4,4,False,14.0,False,False,
RB,ankle,2022,1,0,4,True,4.0,False,False,0.792307692307693
RB,knee,2022,1,1,4,True,4.0,True,False,0.792307692307693
RB,ribs,2022,4,2,4,True,4.0,False,False,0.792307692307693
WR,foot,2022,2,0,0,True,5.0,False,False,-5.564803921568627
WR,foot,2022,1,0,1,True,7.0,False,False,3.303750000000001
RB,foot,2022,1,0,1,False,15.0,False,False,
RB,hamstring,2022,2,0,1,False,15.0,False,False,
RB,hip,2022,2,0,1,False,15.0,False,False,
WR,concussion,2022,1,1,1,True,6.0,True,True,-6.223295454545455
WR,quad,2022,1,0,1,True,6.0,False,False,-6.223295454545455
WR,concussion,2022,1,1,4,False,17.0,False,False,
WR,knee,2022,4,3,4,False,17.0,False,False,
TE,ankle,2022,3,2,3,True,1.0,False,False,2.619642857142857
TE,knee,2022,1,1,3,True,1.0,False,False,2.619642857142857
WR,ankle,2022,3,0,1,True,8.0,False,False,-3.8909722222222225
WR,ribs,2022,2,0,1,True,8.0,False,False,-3.8909722222222225
TE,groin,2022,1,0,2,True,2.0,False,False,-1.8933333333333335
RB,concussion,2022,2,1,3,True,0.0,False,False,-1.4390756302521002
RB,illness,2022,1,0,2,True,4.0,True,False,3.4097435897435915
RB,ribs,2022,4,0,2,True,4.0,False,False,3.4097435897435915
WR,foot,2022,1,0,8,True,5.0,False,False,-9.011111111111113
WR,hamstring,2022,3,2,2,True,0.0,False,False,-2.5709803921568657
WR,knee,2022,1,0,2,True,0.0,True,False,-2.5709803921568657
RB,knee,2022,1,0,1,True,8.0,False,False,1.0083333333333329
WR,ankle,2022,2,0,5,True,1.0,False,False,-0.6083333333333325
WR,back,2022,4,1,5,True,1.0,True,False,-0.6083333333333325
WR,knee,2022,1,0,5,True,1.0,False,False,-0.6083333333333325
RB,hip,2022,2,0,1,True,8.0,False,False,-5.6923611111111105
RB,hamstring,2022,3,0,8,True,0.0,False,False,4.4111111111111105
RB,knee,2022,1,0,8,True,0.0,False,False,4.4111111111111105
RB,hamstring,2022,1,1,5,False,17.0,False,False,
RB,neck,2022,1,1,5,False,17.0,False,False,
WR,core,2022,1,0,0,True,1.0,False,False,-3.756985294117648
WR,concussion,2022,1,0,1,True,8.0,False,False,-6.278472222222222
WR,knee,2022,2,0,1,True,8.0,True,True,-6.278472222222222
WR,hamstring,2022,3,2,2,True,1.0,False,False,1.160833333333331
WR,illness,2022,1,0,2,True,1.0,False,False,1.160833333333331
TE,knee,2022,3,0,2,True,2.0,False,False,0.620000000000001
WR,back,2022,1,0,4,False,17.0,False,False,
WR,hamstring,2022,9,4,4,False,17.0,False,False,
WR,ankle,2022,2,0,2,True,3.0,False,False,-7.460476190476191
WR,shoulder,2022,2,1,2,True,3.0,False,False,-7.460476190476191
TE,knee,2022,4,0,2,True,7.0,False,False,0.5399999999999991
WR,illness,2022,1,0,3,True,1.0,False,False,-2.0410714285714295
WR,knee,2022,3,2,3,True,1.0,False,False,-2.0410714285714295
WR,ankle,2022,3,2,6,True,3.0,False,False,-0.8136363636363644
QB,illness,2022,1,0,5,True,1.0,False,False,0.7154166666666661
QB,knee,2022,5,4,5,True,1.0,False,False,0.7154166666666661
WR,ankle,2022,1,0,0,True,0.0,True,False,5.6999999999999975
TE,calf,2022,3,2,4,True,8.0,False,False,-3.396581196581195
TE,groin,2022,3,0,4,True,8.0,False,False,-3.396581196581195
RB,neck,2022,1,0,1,True,3.0,False,False,-2.3428571428571416
QB,ankle,2022,2,0,5,True,0.0,False,False,6.002843137254901
QB,elbow,2022,1,0,1,True,0.0,False,False,-2.623529411764707
WR,concussion,2022,2,1,3,True,1.0,True,True,0.5326785714285709
WR,knee,2022,5,0,3,True,1.0,False,False,0.5326785714285709
WR,shoulder,2022,3,0,3,True,1.0,False,False,0.5326785714285709
TE,knee,2022,2,1,3,True,4.0,False,False,-2.667032967032967
WR,concussion,2022,2,2,7,True,3.0,False,False,-4.435714285714286
WR,hip,2022,1,0,7,True,3.0,False,False,-4.435714285714286
WR,core,2022,1,1,9,False,10.0,False,False,
WR,other,2022,1,0,9,False,10.0,False,False,
WR,hip,2022,1,0,0,True,4.0,False,False,1.1167420814479616
WR,toe,2022,1,0,0,True,4.0,False,False,1.1167420814479616
QB,hamstring,2022,2,0,6,True,9.0,False,False,-0.206818181818182
TE,hip,2022,1,0,0,True,2.0,False,False,1.7352941176470598
RB,illness,2022,1,0,1,True,0.0,False,False,-2.935661764705884
RB,quad,2022,1,0,1,True,0.0,False,False,-2.935661764705884
WR,groin,2022,1,0,1,True,1.0,False,False,-3.2562499999999996
WR,hand,2022,1,0,1,True,1.0,False,False,-3.2562499999999996
WR,illness,2022,1,0,4,True,0.0,False,False,-0.9063348416289578
WR,hip,2022,1,0,0,True,1.0,False,False,0.851102941176471
WR,knee,2022,1,0,0,True,1.0,False,False,0.851102941176471
TE,knee,2022,1,0,0,True,2.0,True,False,-2.3184313725490187
RB,hamstring,2022,1,0,6,False,11.0,False,False,
RB,illness,2022,1,0,6,False,11.0,False,False,
RB,quad,2022,4,1,6,False,11.0,False,False,
WR,foot,2022,2,1,5,True,4.0,True,True,-2.763461538461538
WR,groin,2022,1,0,5,True,4.0,False,False,-2.763461538461538
WR,illness,2022,1,0,5,True,4.0,True,False,-2.763461538461538
RB,illness,2022,1,0,7,False,13.0,False,False,
RB,ankle,2022,2,1,1,True,3.0,False,False,4.1491071428571455
TE,back,2022,1,0,2,True,7.0,False,False,-3.5866666666666642
TE,foot,2022,2,1,2,True,7.0,False,False,-3.5866666666666642
RB,calf,2022,2,0,0,True,4.0,False,False,-6.272398190045248
RB,hip,2022,1,0,0,True,4.0,False,False,-6.272398190045248
RB,illness,2022,1,0,0,True,4.0,False,False,-6.272398190045248
RB,quad,2022,2,0,0,True,4.0,True,True,-6.272398190045248
WR,ankle,2022,3,3,4,True,2.0,False,False,3.4774358974358996
WR,hamstring,2022,2,1,4,True,2.0,False,False,3.4774358974358996
WR,quad,2022,1,0,4,True,2.0,False,False,3.4774358974358996
RB,knee,2022,1,0,6,False,16.0,False,False,
TE,ankle,2022,2,1,1,True,4.0,False,False,-0.9019230769230777
TE,hamstring,2022,1,0,1,True,4.0,False,False,-0.9019230769230777
TE,quad,2022,1,0,1,True,4.0,True,False,-0.9019230769230777
RB,knee,2022,4,1,9,False,16.0,False,False,
WR,ankle,2022,3,0,2,True,1.0,False,False,-1.1712499999999988
QB,back,2022,1,0,4,True,0.0,False,False,-2.004343891402712
QB,concussion,2022,4,4,4,True,0.0,False,False,-2.004343891402712
RB,ankle,2022,3,2,6,True,7.0,True,False,2.085454545454544
WR,quad,2022,1,0,1,True,1.0,False,False,2.3249999999999993
RB,ankle,2022,3,0,3,True,1.0,False,False,-1.033035714285715
RB,shoulder,2022,3,2,3,True,1.0,False,False,-1.033035714285715
WR,knee,2022,2,1,2,True,6.0,True,True,-5.029939393939395
RB,foot,2022,1,0,2,True,1.0,False,False,-3.0975
RB,knee,2022,1,1,2,True,1.0,False,False,-3.0975
WR,hamstring,2022,1,0,3,True,4.0,True,False,-7.731318681318681
QB,ribs,2022,1,0,0,True,4.0,False,False,2.0829864253393673
WR,groin,2022,1,0,0,True,0.0,False,False,6.623529411764707
WR,hip,2022,1,0,0,True,0.0,False,False,6.623529411764707
QB,shoulder,2022,3,1,2,True,0.0,False,False,-4.413254901960787
WR,ankle,2022,4,2,2,True,1.0,False,False,-5.050833333333333
WR,ribs,2022,1,0,2,True,1.0,False,False,-5.050833333333333
WR,ankle,2022,2,0,3,True,5.0,False,False,-4.4904761904761905
WR,concussion,2022,1,0,3,True,5.0,False,False,-4.4904761904761905
WR,hamstring,2022,1,0,3,True,5.0,True,True,-4.4904761904761905
RB,other,2022,2,2,2,False,10.0,False,False,
WR,knee,2022,4,3,7,True,3.0,False,False,-4.94
RB,knee,2022,1,1,5,False,15.0,False,False,
WR,foot,2022,5,3,11,True,2.0,False,False,-4.066666666666666
WR,foot,2022,3,3,7,True,2.0,False,False,8.149999999999999
WR,groin,2022,3,1,7,True,2.0,False,False,8.149999999999999
RB,ankle,2022,3,2,3,True,0.0,False,False,4.29033613445378
WR,groin,2022,2,0,0,True,3.0,False,False,-1.2693277310924351
WR,shoulder,2022,1,0,0,True,3.0,False,False,-1.2693277310924351
WR,calf,2022,3,3,3,True,4.0,False,False,-4.367582417582419
RB,ankle,2022,3,0,0,True,5.0,True,True,-2.864215686274509
TE,concussion,2022,1,1,2,True,6.0,False,False,-2.7618181818181826
WR,hip,2022,5,3,5,True,1.0,False,False,-3.8112499999999976
WR,hamstring,2022,10,6,8,True,4.0,False,False,-2.511965811965813
RB,ankle,2022,1,0,1,True,2.0,False,False,-3.955
WR,groin,2022,2,2,9,True,0.0,False,False,-4.811029411764706
WR,hamstring,2022,4,3,9,True,0.0,False,False,-4.811029411764706
WR,knee,2022,1,0,9,True,0.0,False,False,-4.811029411764706
QB,hip,2022,1,1,2,True,4.0,False,False,-2.3950769230769247
QB,shoulder,2022,1,0,2,True,4.0,False,False,-2.3950769230769247
WR,shoulder,2022,1,0,4,True,9.0,False,False,-2.2721153846153843
WR,ankle,2022,2,1,1,True,1.0,False,False,4.424999999999997
WR,concussion,2022,1,0,1,True,1.0,False,False,4.424999999999997
TE,hamstring,2022,2,1,7,True,0.0,False,False,0.516470588235296
QB,toe,2022,5,0,0,True,1.0,False,False,-0.9806617647058822
QB,ankle,2022,4,1,3,True,6.0,False,False,-2.475844155844154
RB,foot,2022,1,0,0,True,0.0,False,False,4.017647058823529
WR,other,2022,1,1,3,True,1.0,False,False,1.963392857142857
WR,ankle,2022,1,0,1,True,7.0,False,False,0.20124999999999993
WR,concussion,2022,1,1,1,True,7.0,True,True,0.20124999999999993
QB,knee,2022,4,3,8,True,5.0,False,False,-0.9961111111111123
RB,ankle,2022,1,0,10,False,15.0,False,False,
WR,knee,2022,1,0,0,True,1.0,False,False,0.4921323529411765
WR,concussion,2022,1,0,2,True,1.0,True,False,1.411666666666667
WR,hamstring,2022,2,1,2,True,1.0,False,False,1.411666666666667
TE,hamstring,2022,1,1,7,False,15.0,True,True,
RB,ankle,2022,1,1,4,True,3.0,True,True,-7.354395604395605
WR,concussion,2022,1,1,1,True,0.0,False,False,-1.3187500000000005
WR,hamstring,2022,5,4,5,True,0.0,False,False,-3.5789215686274503
WR,concussion,2022,3,2,6,True,8.0,True,True,-3.712121212121213
WR,groin,2022,1,0,6,True,8.0,False,False,-3.712121212121213
WR,toe,2022,1,1,6,True,8.0,False,False,-3.712121212121213
RB,knee,2022,1,1,5,True,2.0,False,False,3.665000000000001
TE,shoulder,2022,3,2,5,False,17.0,False,False,
WR,ankle,2022,4,3,4,True,0.0,False,False,2.4434389140271504
QB,core,2022,1,0,8,True,1.0,False,False,6.6683333333333366
TE,ankle,2022,1,0,3,True,3.0,False,False,0.5928571428571425
TE,groin,2022,1,0,3,True,3.0,False,False,0.5928571428571425
QB,concussion,2022,1,0,4,True,5.0,False,False,-2.3443589743589737
TE,other,2022,5,4,6,True,3.0,False,False,-3.211038961038961
TE,ribs,2022,1,0,6,True,3.0,False,False,-3.211038961038961
WR,hamstring,2022,1,0,11,True,2.0,False,False,0.02999999999999936
WR,knee,2022,5,4,11,True,2.0,True,False,0.02999999999999936
WR,concussion,2022,1,0,3,True,8.0,False,False,-0.7873015873015881
WR,hamstring,2022,4,2,3,True,8.0,True,True,-0.7873015873015881
WR,hip,2022,1,0,3,True,8.0,False,False,-0.7873015873015881
RB,ankle,2022,3,0,2,True,2.0,False,False,-1.006666666666666
RB,other,2022,1,0,2,True,2.0,False,False,-1.006666666666666
RB,shoulder,2022,1,0,2,True,2.0,True,False,-1.006666666666666
QB,hand,2023,1,0,2,True,1.0,False,False,-2.795416666666666
QB,other,2023,1,0,2,True,1.0,True,False,-2.795416666666666
QB,ribs,2023,1,1,7,False,15.0,False,False,
QB,ankle,2023,3,2,8,False,17.0,False,False,
WR,ankle,2023,1,0,0,True,7.0,False,False,0.39705882352941124
TE,knee,2023,1,0,10,True,0.0,False,False,3.0495798319327747
WR,foot,2023,4,4,4,True,2.0,True,True,-10.134358974358975
WR,quad,2023,1,0,4,True,2.0,False,False,-10.134358974358975
WR,shoulder,2023,1,0,4,True,2.0,False,False,-10.134358974358975
WR,foot,2023,3,2,3,True,3.0,True,True,-3.642857142857143
WR,hip,2023,1,0,3,True,3.0,False,False,-3.642857142857143
WR,ribs,2023,1,0,3,True,3.0,False,False,-3.642857142857143
TE,ankle,2023,1,0,2,True,1.0,False,False,-2.520416666666666
TE,knee,2023,2,0,2,True,1.0,False,False,-2.520416666666666
WR,ankle,2023,2,0,0,True,1.0,False,False,-4.23014705882353
WR,toe,2023,1,0,0,True,1.0,False,False,-4.23014705882353
QB,elbow,2023,1,0,2,True,0.0,False,False,0.4963921568627452
QB,groin,2023,2,0,2,True,0.0,False,False,0.4963921568627452
WR,ankle,2023,3,2,3,True,9.0,False,False,-5.9732142857142865
WR,other,2023,1,1,3,True,9.0,False,False,-5.9732142857142865
WR,shoulder,2023,1,0,3,True,9.0,False,False,-5.9732142857142865
WR,knee,2023,1,0,1,True,7.0,True,True,-3.95875
WR,other,2023,1,0,1,True,7.0,False,False,-3.95875
TE,concussion,2023,1,1,1,False,17.0,False,False,
QB,concussion,2023,1,0,0,True,7.0,False,False,0.9064705882352939
QB,shoulder,2023,2,0,0,True,7.0,False,False,0.9064705882352939
QB,back,2023,1,1,10,False,16.0,False,False,
QB,concussion,2023,1,0,10,False,16.0,False,False,
RB,groin,2023,3,2,5,False,17.0,False,False,
WR,illness,2023,1,0,0,True,3.0,False,False,1.6806722689075606
WR,shoulder,2023,1,0,0,True,3.0,False,False,1.6806722689075606
WR,concussion,2023,1,0,2,True,4.0,False,False,-6.628205128205126
WR,groin,2023,1,0,2,True,4.0,False,False,-6.628205128205126
WR,other,2023,2,1,2,True,4.0,False,False,-6.628205128205126
TE,groin,2023,1,0,5,False,17.0,False,False,
TE,hamstring,2023,4,1,5,False,17.0,False,False,
RB,ankle,2023,1,0,2,True,4.0,False,False,-12.792820512820509
RB,knee,2023,2,0,2,True,4.0,False,False,-12.792820512820509
WR,hamstring,2023,2,0,0,True,0.0,False,False,-4.788235294117648
WR,illness,2023,1,0,7,False,17.0,False,False,
WR,ankle,2023,1,0,0,True,2.0,False,False,-3.385882352941178
WR,ankle,2023,2,0,1,True,0.0,False,False,-11.581249999999999
RB,quad,2023,1,0,0,True,2.0,False,False,-6.431372549019608
TE,ankle,2023,1,0,4,True,1.0,False,False,-0.041826923076923705
TE,knee,2023,3,1,4,True,1.0,False,False,-0.041826923076923705
TE,achilles,2023,1,0,2,False,14.0,False,False,
TE,neck,2023,1,0,2,False,14.0,False,False,
TE,shoulder,2023,1,0,2,False,14.0,False,False,
RB,calf,2023,1,1,1,False,13.0,True,True,
RB,core,2023,1,0,1,False,13.0,False,False,
